loan_id,user_id,requested_at,approved_at,disbursed_at,due_date,repaid_at,amount,fee,tip_amount,instant_transfer_fee,status,late_days,chargeoff_flag,autopay_enrolled,principal_repaid,writeoff_amount,price_variant,tip_variant
L805-1,805,2025-01-28T00:00:00,2025-01-29 09:18:55.626519,2025-01-29 14:09:33.528805,2025-02-12,2025-02-12T14:09:33.528805,109.76,0.0,0.0,0.0,repaid,0,0,0,109.76,0.0,A,control
L807-1,807,2025-07-10T00:00:00,2025-07-10 19:45:30.452347,2025-07-10 21:35:36.058537,2025-07-24,2025-07-26T21:35:36.058537,217.46,0.0,0.0,0.0,repaid,2,0,1,217.46,0.0,A,persuasive
L809-1,809,2025-06-01T00:00:00,,,,,114.64,1.48,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L810-1,810,2025-04-11T00:00:00,2025-04-11 07:36:38.768403,2025-04-11 12:55:00.682569,2025-04-25,2025-04-25T12:55:00.682569,110.61,0.0,0.0,0.0,repaid,0,0,1,110.61,0.0,A,control
L810-2,810,2025-06-05T00:00:00,2025-06-05 09:55:17.737123,2025-06-05 15:57:11.114172,2025-06-19,,78.7,0.0,0.0,0.0,default,29,1,1,0.0,48.1,A,control
L812-1,812,2025-02-15T00:00:00,2025-02-15 11:25:04.336412,2025-02-15 13:16:45.270907,2025-03-01,,230.3,0.0,0.0,0.0,default,22,1,0,0.0,155.14,A,control
L812-2,812,2025-03-29T00:00:00,2025-03-29 03:10:19.537546,2025-03-29 13:27:44.237297,2025-04-12,2025-04-13T13:27:44.237297,249.69,0.0,0.0,0.0,repaid,1,0,0,249.69,0.0,A,control
L812-3,812,2025-06-30T00:00:00,2025-06-30 12:30:43.024787,2025-06-30 18:23:19.178901,2025-07-14,2025-07-16T18:23:19.178901,153.5,0.0,0.0,0.0,repaid,2,0,1,153.5,0.0,A,control
L812-4,812,2025-02-24T00:00:00,2025-02-24 16:18:48.707550,2025-02-24 17:50:46.480347,2025-03-10,2025-03-10T17:50:46.480347,114.81,0.0,0.0,0.0,repaid,0,0,1,114.81,0.0,A,control
L812-5,812,2025-03-17T00:00:00,,,,,104.14,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L813-1,813,2025-05-04T00:00:00,,,,,191.84,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L816-1,816,2025-07-18T00:00:00,2025-07-19 07:57:23.098373,2025-07-19 14:32:13.349318,2025-08-02,,160.19,0.0,0.0,0.0,default,15,1,1,0.0,130.56,A,persuasive
L816-2,816,2025-07-30T00:00:00,2025-07-30 10:41:53.307913,2025-07-30 14:05:39.071851,2025-08-13,2025-08-15T14:05:39.071851,264.01,0.0,0.0,0.0,repaid,2,0,1,264.01,0.0,A,persuasive
L816-3,816,2025-07-31T00:00:00,2025-07-31 22:06:57.010110,2025-07-31 23:49:51.125760,2025-08-14,2025-08-17T23:49:51.125760,170.54,0.0,0.0,0.0,repaid,3,0,1,170.54,0.0,A,persuasive
L817-1,817,2025-07-09T00:00:00,2025-07-09 18:06:38.394366,2025-07-09 20:21:35.832042,2025-07-23,2025-07-26T20:21:35.832042,64.95,0.98,0.0,1.99,repaid,3,0,1,64.95,0.0,B,control
L818-1,818,2025-05-19T00:00:00,2025-05-19 02:35:39.703047,2025-05-19 02:55:14.562213,2025-06-02,2025-06-03T02:55:14.562213,117.79,1.58,0.0,1.99,repaid,1,0,1,117.79,0.0,B,control
L818-2,818,2025-05-20T00:00:00,,,,,40.0,1.15,0.0,1.99,requested,0,0,0,0.0,0.0,B,control
L819-1,819,2025-01-12T00:00:00,2025-01-12 02:34:29.978007,2025-01-12 04:28:30.105128,2025-01-26,2025-01-26T04:28:30.105128,112.82,0.0,0.0,0.0,repaid,0,0,0,112.82,0.0,A,control
L819-2,819,2025-01-17T00:00:00,2025-01-17 03:09:50.428050,2025-01-17 12:41:10.526557,2025-01-31,2025-01-31T12:41:10.526557,151.23,0.0,0.0,0.0,repaid,0,0,0,151.23,0.0,A,control
L819-3,819,2025-01-30T00:00:00,2025-01-30 08:09:44.134720,2025-01-30 11:30:19.484484,2025-02-13,2025-02-13T11:30:19.484484,205.93,0.0,0.0,0.0,repaid,0,0,0,205.93,0.0,A,control
L820-1,820,2025-04-08T00:00:00,,,,,101.6,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L821-1,821,2025-03-01T00:00:00,,,,,258.52,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L823-1,823,2025-02-20T00:00:00,2025-02-20 15:15:00.688908,2025-02-20 16:16:08.843894,2025-03-06,2025-03-06T16:16:08.843894,131.11,0.0,0.0,0.0,repaid,0,0,0,131.11,0.0,A,control
L824-1,824,2025-02-16T00:00:00,,,,,183.48,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L827-1,827,2025-06-21T00:00:00,,,,,134.26,1.7,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L828-1,828,2025-06-27T00:00:00,2025-06-27 02:12:34.268377,2025-06-27 12:10:53.858147,2025-07-11,2025-07-11T12:10:53.858147,149.49,1.97,0.0,0.0,repaid,0,0,1,149.49,0.0,B,persuasive
L829-2,829,2025-07-28T00:00:00,,,,,124.81,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L830-1,830,2025-07-18T00:00:00,2025-07-18 03:32:12.716201,2025-07-18 05:50:45.740334,2025-08-01,2025-08-01T05:50:45.740334,180.08,0.0,0.0,0.0,repaid,0,0,1,180.08,0.0,A,persuasive
L832-1,832,2025-07-11T00:00:00,2025-07-11 02:50:17.139173,2025-07-11 07:13:25.209546,2025-07-25,2025-07-25T07:13:25.209546,174.82,0.0,1.0,0.0,repaid,0,0,0,174.82,0.0,A,control
L832-2,832,2025-03-22T00:00:00,2025-03-22 16:17:11.442508,2025-03-22 17:07:29.052962,2025-04-05,2025-04-09T17:07:29.052962,176.48,0.0,0.0,0.0,repaid,4,0,1,176.48,0.0,A,control
L834-1,834,2025-03-08T00:00:00,,,,,215.35,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L835-1,835,2025-04-15T00:00:00,2025-04-15 10:37:39.440000,2025-04-15 12:12:02.893510,2025-04-29,2025-05-01T12:12:02.893510,97.56,0.94,0.0,0.0,repaid,2,0,1,97.56,0.0,B,persuasive
L835-2,835,2025-05-13T00:00:00,2025-05-13 00:35:38.946090,2025-05-13 02:54:40.745729,2025-05-27,2025-05-30T02:54:40.745729,185.54,1.84,0.0,0.0,repaid,3,0,1,185.54,0.0,B,persuasive
L836-1,836,2025-05-28T00:00:00,2025-05-28 22:31:48.236148,2025-05-28 22:47:29.374780,2025-06-11,2025-06-14T22:47:29.374780,237.91,3.0,0.0,0.0,repaid,3,0,0,237.91,0.0,B,social_proof
L838-1,838,2025-03-24T00:00:00,2025-03-24 06:06:41.313005,2025-03-24 06:20:49.090803,2025-04-07,2025-04-10T06:20:49.090803,202.42,0.0,0.0,0.0,repaid,3,0,0,202.42,0.0,A,control
L839-1,839,2025-05-14T00:00:00,,,,,158.44,1.86,0.0,0.0,requested,0,0,1,0.0,0.0,B,control
L840-1,840,2025-03-07T00:00:00,2025-03-07 00:58:38.338621,2025-03-07 03:35:20.487970,2025-03-21,2025-03-21T03:35:20.487970,95.8,0.0,0.0,0.0,repaid,0,0,1,95.8,0.0,A,control
L840-2,840,2025-04-06T00:00:00,2025-04-06 01:47:21.953851,2025-04-06 07:04:41.004758,2025-04-20,,96.16,0.0,0.0,0.0,default,22,1,1,0.0,67.61,A,control
L842-1,842,2025-05-16T00:00:00,2025-05-16 20:06:43.062474,2025-05-17 16:01:39.290163,2025-05-31,2025-06-02T16:01:39.290163,228.52,2.77,0.0,1.99,repaid,2,0,0,228.52,0.0,B,persuasive
L847-1,847,2025-04-08T00:00:00,,,,,40.0,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L847-2,847,2025-03-24T00:00:00,,,,,125.62,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L847-3,847,2025-05-20T00:00:00,,,,,118.51,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L849-1,849,2025-04-10T00:00:00,2025-04-10 17:00:37.836317,2025-04-10 17:45:43.162136,2025-04-24,2025-04-24T17:45:43.162136,110.82,1.9,0.0,0.0,repaid,0,0,1,110.82,0.0,B,social_proof
L850-1,850,2025-07-12T00:00:00,2025-07-12 00:30:23.431827,2025-07-12 13:59:40.219939,2025-07-26,2025-07-26T13:59:40.219939,81.28,0.0,0.0,0.0,repaid,0,0,1,81.28,0.0,A,social_proof
L850-2,850,2025-07-19T00:00:00,2025-07-19 00:26:01.082391,2025-07-19 06:17:29.673109,2025-08-02,2025-08-04T06:17:29.673109,62.59,0.0,0.0,0.0,repaid,2,0,1,62.59,0.0,A,social_proof
L851-1,851,2025-04-03T00:00:00,,,,,71.19,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L851-2,851,2025-06-09T00:00:00,2025-06-09 18:52:30.484658,2025-06-09 18:55:38.237777,2025-06-23,,122.14,0.0,0.0,0.0,default,17,1,0,0.0,113.06,A,control
L851-3,851,2025-04-02T00:00:00,,,,,53.72,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L851-4,851,2025-05-16T00:00:00,2025-05-16 00:00:29.754591,2025-05-16 07:10:14.075220,2025-05-30,2025-05-30T07:10:14.075220,120.72,0.0,0.0,0.0,repaid,0,0,0,120.72,0.0,A,control
L853-1,853,2025-03-24T00:00:00,,,,,56.13,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L855-1,855,2025-06-03T00:00:00,2025-06-03 04:22:25.157889,2025-06-03 06:06:08.482074,2025-06-17,2025-06-17T06:06:08.482074,149.45,1.86,0.0,0.0,repaid,0,0,1,149.45,0.0,B,persuasive
L855-2,855,2025-06-28T00:00:00,2025-06-28 10:02:14.575701,2025-06-28 13:06:06.545044,2025-07-12,2025-07-14T13:06:06.545044,188.53,2.54,5.0,1.99,repaid,2,0,0,188.53,0.0,B,persuasive
L856-1,856,2025-02-27T00:00:00,,,,,238.7,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L858-1,858,2025-05-02T00:00:00,2025-05-03 09:27:53.406142,2025-05-03 17:28:53.775846,2025-05-17,2025-05-19T17:28:53.775846,182.88,2.16,0.0,2.99,repaid,2,0,0,182.88,0.0,B,persuasive
L858-2,858,2025-05-22T00:00:00,,,,,133.17,1.81,0.0,0.0,requested,0,0,1,0.0,0.0,B,persuasive
L861-1,861,2025-02-19T00:00:00,2025-02-19 08:17:24.253838,2025-02-20 02:33:39.891864,2025-03-06,,242.96,0.0,0.0,0.0,default,14,1,1,0.0,205.55,A,control
L862-1,862,2025-03-07T00:00:00,2025-03-07 21:52:23.609903,2025-03-07 22:40:05.985316,2025-03-21,2025-03-22T22:40:05.985316,252.26,0.0,0.0,0.0,repaid,1,0,1,252.26,0.0,A,control
L866-1,866,2025-03-24T00:00:00,2025-03-24 06:24:04.797268,2025-03-24 09:30:01.700894,2025-04-07,2025-04-07T09:30:01.700894,142.74,0.0,0.0,0.0,repaid,0,0,0,142.74,0.0,A,control
L869-1,869,2025-07-25T00:00:00,2025-07-25 02:10:52.664507,2025-07-25 03:18:41.054840,2025-08-08,2025-08-08T03:18:41.054840,116.77,0.0,0.0,0.0,repaid,0,0,0,116.77,0.0,A,control
L870-1,870,2025-04-25T00:00:00,,,,,180.0,2.62,0.0,0.0,requested,0,0,0,0.0,0.0,B,control
L871-1,871,2025-02-02T00:00:00,2025-02-02 00:16:19.714645,2025-02-02 00:32:07.044890,2025-02-16,2025-02-17T00:32:07.044890,239.48,0.0,0.0,0.0,repaid,1,0,1,239.48,0.0,A,control
L871-2,871,2025-03-13T00:00:00,,,,,75.96,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L872-1,872,2025-06-03T00:00:00,2025-06-03 01:32:08.520181,2025-06-03 02:40:06.433488,2025-06-17,2025-06-19T02:40:06.433488,170.91,0.0,0.0,0.0,repaid,2,0,0,170.91,0.0,A,control
L873-1,873,2025-03-03T00:00:00,2025-03-03 18:27:10.517507,2025-03-04 07:49:53.480211,2025-03-18,2025-03-21T07:49:53.480211,164.37,0.0,0.0,0.0,repaid,3,0,0,164.37,0.0,A,control
L879-1,879,2025-01-24T00:00:00,2025-01-24 04:33:27.847902,2025-01-24 08:52:46.481862,2025-02-07,,80.5,0.0,0.0,0.0,default,20,1,0,0.0,51.56,A,control
L880-1,880,2025-05-15T00:00:00,2025-05-15 14:42:59.336737,2025-05-15 16:21:50.905483,2025-05-29,2025-05-29T16:21:50.905483,72.25,0.0,2.0,0.0,repaid,0,0,1,72.25,0.0,A,persuasive
L886-1,886,2025-04-04T00:00:00,2025-04-04 16:43:12.768979,2025-04-04 19:04:26.083584,2025-04-18,,40.0,0.0,1.0,0.0,default,33,1,0,0.0,24.82,A,control
L887-1,887,2025-05-25T00:00:00,,,,,260.43,3.2,0.0,1.99,requested,0,0,0,0.0,0.0,B,control
L887-2,887,2025-06-26T00:00:00,,,,,174.68,2.4,0.0,1.99,requested,0,0,1,0.0,0.0,B,control
L889-1,889,2025-04-22T00:00:00,2025-04-23 07:37:55.463981,2025-04-23 08:55:06.798267,2025-05-07,,180.94,2.16,0.0,1.99,default,17,1,1,0.0,109.08,B,social_proof
L889-2,889,2025-05-14T00:00:00,,,,,102.78,1.38,0.0,1.99,requested,0,0,1,0.0,0.0,B,social_proof
L891-1,891,2025-04-10T00:00:00,2025-04-10 08:46:20.991977,2025-04-10 17:34:55.455163,2025-04-24,2025-04-25T17:34:55.455163,128.77,0.0,0.0,0.0,repaid,1,0,1,128.77,0.0,A,control
L891-2,891,2025-05-19T00:00:00,2025-05-19 23:21:38.937609,2025-05-21 02:02:33.654681,2025-06-04,,125.0,0.0,0.0,0.0,default,18,1,1,0.0,82.59,A,control
L892-1,892,2025-07-11T00:00:00,2025-07-11 01:21:42.924311,2025-07-11 10:39:58.852981,2025-07-25,2025-07-25T10:39:58.852981,211.02,0.0,0.0,0.0,repaid,0,0,0,211.02,0.0,A,persuasive
L893-1,893,2025-04-13T00:00:00,2025-04-14 10:10:47.835088,2025-04-14 23:07:06.183416,2025-04-28,2025-04-28T23:07:06.183416,116.84,1.45,0.0,1.99,repaid,0,0,1,116.84,0.0,B,social_proof
L897-1,897,2025-02-11T00:00:00,,,,,161.31,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L900-2,900,2025-07-31T00:00:00,2025-07-31 00:06:09.509379,2025-07-31 03:49:39.301930,2025-08-14,2025-08-14T03:49:39.301930,125.48,0.0,0.0,0.0,repaid,0,0,1,125.48,0.0,A,control
L901-1,901,2025-07-27T00:00:00,,,,,204.24,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L901-2,901,2025-07-30T00:00:00,,,,,230.88,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L905-1,905,2025-01-27T00:00:00,2025-01-27 00:54:28.255714,2025-01-27 04:01:11.168952,2025-02-10,2025-02-12T04:01:11.168952,162.87,0.0,0.0,0.0,repaid,2,0,0,162.87,0.0,A,control
L908-1,908,2025-01-14T00:00:00,,,,,187.9,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L911-1,911,2025-03-16T00:00:00,2025-03-16 02:20:19.323612,2025-03-16 06:58:25.274265,2025-03-30,,40.0,0.0,0.0,0.0,default,16,1,1,0.0,37.23,A,control
L915-1,915,2025-06-17T00:00:00,2025-06-17 03:29:50.233675,2025-06-17 16:02:48.996109,2025-07-01,2025-07-03T16:02:48.996109,141.0,0.0,0.0,0.0,repaid,2,0,0,141.0,0.0,A,social_proof
L918-1,918,2025-04-23T00:00:00,2025-04-23 02:44:13.032752,2025-04-23 07:32:20.298632,2025-05-07,,154.0,0.0,2.0,0.0,default,19,1,1,0.0,113.57,A,control
L920-1,920,2025-05-14T00:00:00,,,,,72.23,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,persuasive
L921-1,921,2025-02-25T00:00:00,2025-02-25 13:56:19.977217,2025-02-25 14:50:35.575150,2025-03-11,2025-03-15T14:50:35.575150,159.17,0.0,0.0,0.0,repaid,4,0,0,159.17,0.0,A,control
L921-2,921,2025-05-20T00:00:00,2025-05-21 08:08:12.889086,2025-05-21 12:14:25.085924,2025-06-04,2025-06-04T12:14:25.085924,60.38,0.0,0.0,0.0,repaid,0,0,0,60.38,0.0,A,control
L924-1,924,2025-07-27T00:00:00,2025-07-27 07:34:53.079494,2025-07-27 21:18:42.751229,2025-08-10,2025-08-11T21:18:42.751229,60.89,0.0,0.0,0.0,repaid,1,0,0,60.89,0.0,A,control
L925-1,925,2025-07-07T00:00:00,2025-07-07 13:37:24.065377,2025-07-07 13:50:50.896887,2025-07-21,2025-07-21T13:50:50.896887,136.23,0.0,0.0,0.0,repaid,0,0,0,136.23,0.0,A,persuasive
L927-1,927,2025-06-28T00:00:00,2025-06-28 08:09:22.643463,2025-06-28 09:52:37.446803,2025-07-12,2025-07-14T09:52:37.446803,237.65,2.47,3.0,1.99,repaid,2,0,0,237.65,0.0,B,persuasive
L928-1,928,2025-06-06T00:00:00,2025-06-06 18:37:12.454277,2025-06-07 11:02:21.681695,2025-06-21,2025-06-27T11:02:21.681695,103.26,1.73,0.0,0.0,repaid,6,0,1,103.26,0.0,B,social_proof
L928-2,928,2025-06-04T00:00:00,2025-06-04 21:19:16.651226,2025-06-04 23:43:25.594476,2025-06-18,2025-06-20T23:43:25.594476,108.6,1.43,0.0,0.0,repaid,2,0,1,108.6,0.0,B,social_proof
L929-1,929,2025-03-28T00:00:00,2025-03-30 05:25:00.120984,2025-03-30 06:00:27.554186,2025-04-13,2025-04-14T06:00:27.554186,227.74,0.0,0.0,0.0,repaid,1,0,0,227.74,0.0,A,control
L930-1,930,2025-01-31T00:00:00,,,,,249.61,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L930-2,930,2025-03-22T00:00:00,2025-03-22 08:02:29.549098,2025-03-22 15:07:47.620308,2025-04-05,,108.0,0.0,0.0,0.0,default,24,1,0,0.0,97.4,A,control
L930-3,930,2025-05-29T00:00:00,2025-05-29 02:08:55.803881,2025-05-29 02:46:05.145521,2025-06-12,,185.52,0.0,0.0,0.0,default,10,1,1,0.0,125.25,A,control
L931-1,931,2025-06-24T00:00:00,,,,,199.29,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L931-2,931,2025-07-26T00:00:00,2025-07-26 03:00:39.818224,2025-07-26 06:28:50.701637,2025-08-09,2025-08-10T06:28:50.701637,115.91,0.0,0.0,0.0,repaid,1,0,1,115.91,0.0,A,control
L935-1,935,2025-04-25T00:00:00,2025-04-25 10:20:40.650184,2025-04-25 17:59:13.929640,2025-05-09,2025-05-10T17:59:13.929640,93.41,0.0,0.0,0.0,repaid,1,0,1,93.41,0.0,A,control
L936-1,936,2025-01-18T00:00:00,2025-01-18 01:59:06.627186,2025-01-18 03:31:41.231249,2025-02-01,2025-02-02T03:31:41.231249,171.0,0.0,0.0,0.0,repaid,1,0,0,171.0,0.0,A,control
L938-1,938,2025-06-01T00:00:00,2025-06-02 12:18:28.767128,2025-06-02 14:55:32.899278,2025-06-16,2025-06-19T14:55:32.899278,92.26,0.0,0.0,0.0,repaid,3,0,0,92.26,0.0,A,control
L938-2,938,2025-04-23T00:00:00,2025-04-23 00:37:55.960981,2025-04-23 03:04:02.408730,2025-05-07,,233.73,0.0,0.0,0.0,default,23,1,1,0.0,170.83,A,control
L939-1,939,2025-02-03T00:00:00,2025-02-03 10:15:06.337875,2025-02-03 19:49:38.724533,2025-02-17,,129.68,0.0,0.0,0.0,default,25,1,1,0.0,86.93,A,control
L940-1,940,2025-04-30T00:00:00,2025-04-30 03:43:33.952846,2025-04-30 14:17:31.114779,2025-05-14,2025-05-14T14:17:31.114779,140.57,0.0,0.0,0.0,repaid,0,0,0,140.57,0.0,A,control
L940-2,940,2025-05-24T00:00:00,,,,,163.59,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L941-1,941,2025-02-14T00:00:00,,,,,40.0,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L942-1,942,2025-07-20T00:00:00,2025-07-20 20:09:55.267700,2025-07-20 22:13:40.941470,2025-08-03,2025-08-03T22:13:40.941470,186.31,0.0,3.0,0.0,repaid,0,0,1,186.31,0.0,A,control
L943-1,943,2025-04-23T00:00:00,2025-04-24 03:29:04.095953,2025-04-24 16:36:31.975702,2025-05-08,,183.4,0.0,0.0,0.0,default,22,1,1,0.0,112.85,A,control
L944-1,944,2025-01-18T00:00:00,2025-01-18 15:01:45.993214,2025-01-18 22:45:04.915375,2025-02-01,,126.19,0.0,0.0,0.0,default,23,1,1,0.0,103.77,A,control
L945-1,945,2025-07-27T00:00:00,2025-07-27 12:17:05.888219,2025-07-27 17:03:03.415619,2025-08-10,,194.22,0.0,0.0,0.0,default,18,1,0,0.0,149.82,A,control
L946-1,946,2025-04-16T00:00:00,,,,,117.73,1.4,0.0,1.99,requested,0,0,1,0.0,0.0,B,persuasive
L946-2,946,2025-04-30T00:00:00,2025-04-30 18:16:18.085376,2025-04-30 21:39:30.770269,2025-05-14,2025-05-16T21:39:30.770269,197.66,2.27,0.0,0.0,repaid,2,0,0,197.66,0.0,B,persuasive
L947-1,947,2025-07-10T00:00:00,2025-07-11 09:09:32.003486,2025-07-11 11:48:28.019398,2025-07-25,2025-07-25T11:48:28.019398,209.61,2.45,0.0,2.99,repaid,0,0,1,209.61,0.0,B,social_proof
L948-1,948,2025-06-12T00:00:00,2025-06-12 15:29:59.139525,2025-06-12 22:43:44.262562,2025-06-26,2025-06-26T22:43:44.262562,131.35,1.73,0.0,0.0,repaid,0,0,1,131.35,0.0,B,social_proof
L950-1,950,2025-04-10T00:00:00,2025-04-10 15:48:10.861439,2025-04-10 21:48:19.300010,2025-04-24,,172.51,0.0,0.0,0.0,default,21,1,1,0.0,118.44,A,control
L950-2,950,2025-04-13T00:00:00,,,,,101.31,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L950-3,950,2025-05-07T00:00:00,,,,,121.31,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L951-1,951,2025-05-21T00:00:00,2025-05-21 03:03:00.984685,2025-05-21 04:08:55.520521,2025-06-04,,127.02,0.0,0.0,0.0,default,28,1,0,0.0,81.96,A,social_proof
L954-1,954,2025-05-04T00:00:00,,,,,190.2,2.39,0.0,0.0,requested,0,0,1,0.0,0.0,B,persuasive
L954-2,954,2025-05-31T00:00:00,2025-05-31 04:23:20.670555,2025-05-31 11:15:41.122369,2025-06-14,,129.13,1.96,0.0,0.0,default,29,1,1,0.0,107.11,B,persuasive
L955-1,955,2025-06-19T00:00:00,,,,,160.26,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L956-1,956,2025-04-24T00:00:00,,,,,179.44,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L956-2,956,2025-04-06T00:00:00,,,,,178.08,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L959-1,959,2025-07-16T00:00:00,2025-07-16 04:13:43.329553,2025-07-16 06:45:17.902349,2025-07-30,,128.32,1.67,1.0,1.99,default,22,1,1,0.0,81.86,B,control
L959-2,959,2025-06-07T00:00:00,2025-06-07 13:07:15.357354,2025-06-07 22:22:58.644022,2025-06-21,,146.78,1.59,0.0,0.0,default,22,1,1,0.0,95.36,B,control
L960-1,960,2025-03-23T00:00:00,2025-03-23 03:47:10.121991,2025-03-23 10:41:52.798947,2025-04-06,2025-04-08T10:41:52.798947,157.8,0.0,0.0,0.0,repaid,2,0,1,157.8,0.0,A,control
L960-2,960,2025-03-24T00:00:00,,,,,117.29,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L960-3,960,2025-05-07T00:00:00,2025-05-07 07:54:46.413488,2025-05-07 19:21:01.390044,2025-05-21,2025-05-22T19:21:01.390044,69.21,0.0,0.0,0.0,repaid,1,0,0,69.21,0.0,A,control
L961-2,961,2025-07-19T00:00:00,2025-07-19 08:02:27.236606,2025-07-19 09:32:26.300901,2025-08-02,2025-08-02T09:32:26.300901,58.49,0.0,0.0,0.0,repaid,0,0,1,58.49,0.0,A,social_proof
L962-1,962,2025-02-24T00:00:00,,,,,140.63,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L963-1,963,2025-07-12T00:00:00,,,,,203.77,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L963-2,963,2025-07-09T00:00:00,2025-07-09 11:19:22.843489,2025-07-09 18:02:06.732828,2025-07-23,2025-07-25T18:02:06.732828,168.4,0.0,0.0,0.0,repaid,2,0,1,168.4,0.0,A,persuasive
L964-1,964,2025-03-01T00:00:00,,,,,170.61,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L964-2,964,2025-03-01T00:00:00,2025-03-02 02:20:59.013677,2025-03-02 04:42:36.214673,2025-03-16,2025-03-16T04:42:36.214673,104.91,0.0,0.0,0.0,repaid,0,0,1,104.91,0.0,A,control
L965-1,965,2025-02-05T00:00:00,2025-02-05 04:35:02.956412,2025-02-05 08:18:53.934502,2025-02-19,2025-02-20T08:18:53.934502,108.81,0.0,0.0,0.0,repaid,1,0,0,108.81,0.0,A,control
L966-1,966,2025-05-14T00:00:00,,,,,176.11,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,persuasive
L966-2,966,2025-05-29T00:00:00,2025-05-29 04:56:58.732170,2025-05-29 08:49:38.619887,2025-06-12,,40.0,0.0,0.0,0.0,default,14,1,1,0.0,30.16,A,persuasive
L968-1,968,2025-01-23T00:00:00,2025-01-23 00:52:38.645827,2025-01-23 04:14:10.138924,2025-02-06,2025-02-06T04:14:10.138924,40.0,0.0,0.0,0.0,repaid,0,0,0,40.0,0.0,A,control
L969-1,969,2025-07-15T00:00:00,2025-07-15 01:44:43.108387,2025-07-15 02:39:26.217621,2025-07-29,2025-07-29T02:39:26.217621,118.52,1.38,0.0,0.0,repaid,0,0,1,118.52,0.0,B,persuasive
L970-1,970,2025-07-08T00:00:00,2025-07-08 11:31:17.934155,2025-07-08 13:41:11.191968,2025-07-22,2025-07-22T13:41:11.191968,57.72,0.0,0.0,0.0,repaid,0,0,1,57.72,0.0,A,persuasive
L971-1,971,2025-05-24T00:00:00,,,,,120.79,0.0,0.0,0.0,requested,0,0,0,0.0,0.0,A,control
L971-2,971,2025-06-16T00:00:00,,,,,71.73,0.0,0.0,0.0,requested,0,0,1,0.0,0.0,A,control
L973-2,973,2025-07-24T00:00:00,2025-07-24 23:50:56.814182,2025-07-25 02:25:28.797762,2025-08-08,2025-08-11T02:25:28.797762,116.56,0.0,0.0,0.0,repaid,3,0,1,116.56,0.0,A,persuasive
L975-1,975,2025-05-25T00:00:00,2025-05-25 00:25:09.662612,2025-05-25 07:24:10.648009,2025-06-08,2025-06-08T07:24:10.648009,163.77,0.0,0.0,0.0,repaid,0,0,1,163.77,0.0,A,control
L975-2,975,2025-05-29T00:00:00,2025-05-29 09:54:50.418940,2025-05-30 03:21:00.215924,2025-06-13,2025-06-13T03:21:00.215924,227.74,0.0,0.0,0.0,repaid,0,0,1,227.74,0.0,A,control
L976-1,976,2025-02-10T00:00:00,2025-02-10 03:32:09.760429,2025-02-10 07:33:56.355232,2025-02-24,2025-02-25T07:33:56.355232,155.16,0.0,0.0,0.0,repaid,1,0,1,155.16,0.0,A,control
L978-1,978,2025-03-29T00:00:00,2025-03-29 08:52:08.495303,2025-03-29 09:43:20.844309,2025-04-12,2025-04-13T09:43:20.844309,160.7,0.0,1.0,0.0,repaid,1,0,1,160.7,0.0,A,control
