user_id,signup_at,province,device_os,acquisition_channel,bank_linked_at,payroll_frequency,baseline_risk_score,fico_band
1164,2025-05-26T00:00:00,QC,ios,organic,2025-05-26T00:10:28.633025,biweekly,0.3164,640-679
1165,2025-02-14T00:00:00,QC,android,affiliate,2025-02-15T14:27:03.001414,weekly,0.1136,740+
1166,2025-07-31T00:00:00,AB,android,organic,2025-07-31T12:30:19.197029,biweekly,0.5345,580-639
1167,2025-05-12T00:00:00,AB,android,organic,,unknown,0.2706,640-679
1168,2025-01-23T00:00:00,QC,android,paid_social,,weekly,0.2953,640-679
1169,2025-06-21T00:00:00,BC,ios,organic,2025-06-21T20:26:20.759699,weekly,0.1463,740+
1170,2025-02-17T00:00:00,AB,ios,paid_search,2025-02-17T03:53:25.360953,biweekly,0.4782,580-639
1171,2025-05-03T00:00:00,MB,android,paid_social,2025-05-05T09:50:58.422681,biweekly,0.1885,680-739
1172,2025-03-05T00:00:00,QC,ios,affiliate,,weekly,0.0509,740+
1173,2025-03-08T00:00:00,ON,android,paid_search,2025-03-08T04:19:51.774298,semimonthly,0.3336,640-679
1174,2025-03-02T00:00:00,QC,android,organic,,weekly,0.1706,680-739
1175,2025-07-12T00:00:00,BC,android,paid_social,2025-07-15T00:18:44.495643,biweekly,0.8245,<500
1176,2025-03-26T00:00:00,ON,android,organic,2025-03-27T03:30:14.100608,biweekly,0.2059,680-739
1177,2025-05-30T00:00:00,ON,ios,affiliate,2025-06-01T05:57:18.807326,biweekly,0.134,740+
1178,2025-03-08T00:00:00,ON,android,organic,2025-03-09T02:39:26.314799,semimonthly,0.2824,640-679
1179,2025-06-27T00:00:00,QC,ios,referral,2025-06-27T00:10:19.634745,biweekly,0.3129,640-679
1180,2025-01-16T00:00:00,ON,ios,paid_search,2025-01-16T09:38:37.377715,semimonthly,0.0414,740+
1181,2025-04-30T00:00:00,ON,android,referral,2025-05-01T01:49:01.149190,monthly,0.1519,680-739
1182,2025-02-10T00:00:00,QC,android,organic,,weekly,0.3711,640-679
1183,2025-06-25T00:00:00,ON,android,paid_social,2025-06-28T07:24:05.275781,weekly,0.1537,680-739
1184,2025-06-26T00:00:00,AB,ios,organic,2025-06-27T00:25:48.110044,monthly,0.5614,580-639
1185,2025-06-13T00:00:00,MB,android,organic,2025-06-14T01:48:18.279898,biweekly,0.3191,640-679
1186,2025-04-05T00:00:00,BC,ios,paid_social,2025-04-08T11:11:24.496461,semimonthly,0.7805,500-579
1187,2025-02-26T00:00:00,MB,ios,organic,2025-02-26T07:13:04.101495,weekly,0.3121,640-679
1188,2025-05-03T00:00:00,QC,ios,affiliate,2025-05-06T06:23:56.081806,biweekly,0.5638,580-639
1189,2025-04-27T00:00:00,QC,android,organic,2025-04-30T17:04:34.708748,biweekly,0.2496,680-739
1190,2025-04-17T00:00:00,BC,android,email,2025-04-19T14:22:39.866971,monthly,0.3208,640-679
1191,2025-07-13T00:00:00,BC,ios,organic,,biweekly,0.7542,500-579
1192,2025-07-15T00:00:00,AB,ios,organic,2025-07-15T00:04:25.421219,biweekly,0.3271,640-679
1193,2025-06-24T00:00:00,ON,ios,affiliate,,biweekly,0.3436,640-679
1194,2025-05-15T00:00:00,BC,android,organic,2025-05-15T15:38:33.352678,weekly,0.3714,640-679
1195,2025-05-16T00:00:00,QC,android,affiliate,2025-05-17T13:56:15.958801,semimonthly,0.5885,580-639
1196,2025-01-20T00:00:00,SK,ios,organic,2025-01-20T10:42:35.939697,biweekly,0.093,740+
1197,2025-01-16T00:00:00,PE,ios,organic,2025-01-17T04:52:22.753993,semimonthly,0.4318,580-639
1198,2025-05-27T00:00:00,BC,ios,email,,weekly,0.454,580-639
1199,2025-02-12T00:00:00,AB,android,paid_social,,biweekly,0.3006,640-679
1200,2025-05-14T00:00:00,ON,android,referral,2025-05-14T10:22:17.880718,biweekly,0.0843,740+
1201,2025-01-30T00:00:00,QC,ios,affiliate,,biweekly,0.1507,680-739
1202,2025-07-03T00:00:00,ON,android,paid_social,2025-07-04T14:27:13.852798,semimonthly,0.3334,640-679
1203,2025-01-24T00:00:00,ON,android,organic,2025-01-25T00:50:53.752645,weekly,0.3927,640-679
1204,2025-07-27T00:00:00,AB,ios,affiliate,2025-07-28T20:17:04.510768,weekly,0.1351,740+
1205,2025-04-27T00:00:00,AB,ios,organic,2025-04-27T13:45:28.848840,biweekly,0.1363,740+
1206,2025-05-12T00:00:00,BC,android,paid_social,2025-05-12T11:46:48.704320,semimonthly,0.1331,740+
1207,2025-04-27T00:00:00,ON,ios,paid_search,2025-04-29T07:36:31.891780,semimonthly,0.2555,640-679
1208,2025-05-24T00:00:00,BC,android,email,2025-05-24T00:56:17.206674,semimonthly,0.551,580-639
1209,2025-06-22T00:00:00,BC,android,organic,2025-06-23T05:09:23.213981,weekly,0.4656,580-639
1210,2025-07-05T00:00:00,NS,ios,organic,2025-07-06T03:58:37.226500,semimonthly,0.4021,580-639
1211,2025-04-12T00:00:00,ON,android,organic,2025-04-13T13:10:34.892275,biweekly,0.3238,640-679
1212,2025-07-29T00:00:00,BC,ios,organic,2025-07-29T02:02:11.107837,biweekly,0.3837,640-679
1213,2025-07-10T00:00:00,BC,ios,affiliate,2025-07-10T17:24:08.212330,semimonthly,0.3853,640-679
1214,2025-05-29T00:00:00,QC,ios,paid_search,,biweekly,0.1216,740+
1215,2025-01-12T00:00:00,QC,android,organic,,biweekly,0.1516,680-739
1216,2025-03-30T00:00:00,BC,ios,affiliate,,biweekly,0.2419,680-739
1217,2025-05-19T00:00:00,ON,ios,organic,2025-05-20T04:25:36.259531,biweekly,0.2009,680-739
1218,2025-01-18T00:00:00,NS,android,organic,2025-01-18T02:49:41.670065,biweekly,0.4189,580-639
1219,2025-01-09T00:00:00,BC,android,referral,,biweekly,0.17,680-739
1220,2025-04-15T00:00:00,ON,ios,organic,2025-04-16T02:34:40.329728,biweekly,0.3084,640-679
1221,2025-07-16T00:00:00,BC,ios,organic,2025-07-16T06:36:25.536829,biweekly,0.2543,640-679
1222,2025-07-16T00:00:00,QC,android,paid_search,,monthly,0.4015,580-639
1223,2025-04-06T00:00:00,NS,android,paid_social,2025-04-06T07:54:54.375094,weekly,0.4082,580-639
1224,2025-04-25T00:00:00,ON,android,referral,2025-04-27T17:17:43.886831,semimonthly,0.4426,580-639
1225,2025-04-07T00:00:00,AB,ios,organic,2025-04-07T05:35:08.849522,biweekly,0.1554,680-739
1226,2025-06-24T00:00:00,ON,ios,organic,,biweekly,0.4123,580-639
1227,2025-06-17T00:00:00,SK,android,referral,2025-06-18T19:59:03.823109,biweekly,0.1045,740+
1228,2025-01-31T00:00:00,QC,ios,email,2025-02-03T04:25:36.257053,monthly,0.451,580-639
1229,2025-05-18T00:00:00,QC,android,paid_social,2025-05-18T07:45:19.368771,weekly,0.5748,580-639
1230,2025-05-16T00:00:00,ON,ios,paid_search,2025-05-18T03:02:07.736290,unknown,0.2459,680-739
1231,2025-07-06T00:00:00,BC,ios,referral,2025-07-07T19:16:15.420984,biweekly,0.5993,580-639
1232,2025-01-01T00:00:00,MB,ios,organic,,biweekly,0.4737,580-639
1233,2025-03-18T00:00:00,ON,android,organic,2025-03-18T03:07:11.322783,biweekly,0.3575,640-679
1234,2025-06-22T00:00:00,QC,android,paid_social,2025-06-25T13:22:12.922659,biweekly,0.1662,680-739
1235,2025-05-17T00:00:00,ON,android,paid_search,2025-05-18T05:36:55.880718,unknown,0.4815,580-639
1236,2025-07-30T00:00:00,NS,ios,affiliate,,biweekly,0.0981,740+
1237,2025-03-05T00:00:00,AB,android,affiliate,2025-03-05T00:32:09.208696,monthly,0.4938,580-639
1238,2025-03-30T00:00:00,NL,ios,organic,2025-03-30T11:00:29.701607,monthly,0.1945,680-739
1239,2025-03-12T00:00:00,ON,ios,paid_social,2025-03-12T04:17:43.103809,biweekly,0.4027,580-639
1240,2025-07-05T00:00:00,PE,ios,organic,2025-07-05T06:03:04.015179,biweekly,0.1082,740+
1241,2025-01-09T00:00:00,QC,android,paid_search,2025-01-09T05:25:44.201510,biweekly,0.2511,640-679
1242,2025-06-07T00:00:00,NS,ios,organic,2025-06-08T22:23:16.119541,biweekly,0.1661,680-739
1243,2025-03-03T00:00:00,PE,ios,organic,,biweekly,0.6427,500-579
1244,2025-01-18T00:00:00,ON,ios,organic,2025-01-18T01:17:19.060307,biweekly,0.1486,740+
1245,2025-06-02T00:00:00,ON,ios,organic,2025-06-04T09:50:26.936435,biweekly,0.3588,640-679
1246,2025-04-25T00:00:00,AB,ios,paid_search,2025-04-29T10:37:56.625590,weekly,0.4628,580-639
1247,2025-03-04T00:00:00,QC,ios,paid_social,,weekly,0.188,680-739
1248,2025-04-13T00:00:00,QC,android,affiliate,2025-04-16T19:50:30.361872,weekly,0.3596,640-679
1249,2025-03-01T00:00:00,QC,ios,affiliate,,weekly,0.1808,680-739
1250,2025-07-13T00:00:00,QC,ios,referral,2025-07-13T00:07:05.202641,biweekly,0.3416,640-679
1251,2025-02-05T00:00:00,ON,android,organic,,weekly,0.3398,640-679
1252,2025-03-01T00:00:00,ON,android,organic,,semimonthly,0.3518,640-679
1253,2025-05-28T00:00:00,AB,android,paid_social,2025-05-30T21:00:19.886180,biweekly,0.4446,580-639
1254,2025-03-02T00:00:00,ON,android,organic,2025-03-02T14:35:09.607217,semimonthly,0.5179,580-639
1255,2025-02-06T00:00:00,ON,ios,organic,,weekly,0.2433,680-739
1256,2025-04-16T00:00:00,QC,android,organic,2025-04-16T01:32:10.863997,weekly,0.034,740+
1257,2025-03-12T00:00:00,SK,ios,paid_social,,biweekly,0.7054,500-579
1258,2025-05-23T00:00:00,QC,ios,email,,biweekly,0.0942,740+
1259,2025-06-10T00:00:00,QC,android,organic,,biweekly,0.1503,680-739
1260,2025-05-23T00:00:00,BC,android,email,,biweekly,0.1596,680-739
1261,2025-01-13T00:00:00,QC,android,referral,2025-01-13T00:38:30.225659,biweekly,0.3335,640-679
1262,2025-06-14T00:00:00,ON,android,organic,2025-06-14T22:54:49.091876,weekly,0.2339,680-739
1263,2025-07-21T00:00:00,NS,android,paid_search,2025-07-22T15:11:54.958810,biweekly,0.0537,740+
1264,2025-06-28T00:00:00,SK,android,organic,2025-06-28T18:43:24.775780,monthly,0.0969,740+
1265,2025-04-15T00:00:00,ON,ios,paid_social,,unknown,0.2136,680-739
1266,2025-03-18T00:00:00,BC,android,organic,2025-03-18T15:27:45.959596,weekly,0.4023,580-639
1267,2025-02-17T00:00:00,MB,android,paid_search,2025-02-18T01:16:46.372608,biweekly,0.1475,740+
1268,2025-03-03T00:00:00,BC,ios,organic,2025-03-03T19:20:37.361122,biweekly,0.2012,680-739
1269,2025-03-18T00:00:00,ON,ios,organic,2025-03-18T11:01:18.381212,unknown,0.4467,580-639
1270,2025-07-26T00:00:00,BC,android,organic,2025-07-26T21:16:18.648947,semimonthly,0.1253,740+
1271,2025-01-15T00:00:00,ON,android,paid_search,2025-01-15T16:57:14.638599,biweekly,0.4319,580-639
1272,2025-04-17T00:00:00,NL,ios,organic,2025-04-17T23:39:39.058463,monthly,0.186,680-739
1273,2025-04-10T00:00:00,BC,ios,paid_social,,monthly,0.0556,740+
1274,2025-03-07T00:00:00,ON,ios,email,2025-03-07T19:03:37.602045,monthly,0.2114,680-739
1275,2025-03-26T00:00:00,ON,ios,organic,2025-04-01T05:35:46.991701,unknown,0.2955,640-679
1276,2025-04-26T00:00:00,QC,android,paid_search,2025-04-27T18:23:39.414499,biweekly,0.2738,640-679
1277,2025-01-24T00:00:00,AB,ios,organic,2025-01-27T10:26:42.545547,weekly,0.4012,580-639
1278,2025-01-14T00:00:00,SK,android,paid_search,2025-01-15T02:39:07.804502,semimonthly,0.1679,680-739
1279,2025-04-07T00:00:00,NL,ios,organic,,semimonthly,0.2828,640-679
1280,2025-01-19T00:00:00,QC,ios,organic,,semimonthly,0.4892,580-639
1281,2025-07-25T00:00:00,NL,ios,organic,2025-07-26T05:22:44.065217,semimonthly,0.2868,640-679
1282,2025-05-03T00:00:00,AB,ios,paid_search,2025-05-03T05:34:47.614285,weekly,0.4995,580-639
1283,2025-03-27T00:00:00,QC,android,organic,2025-03-27T01:43:02.612274,weekly,0.3212,640-679
1284,2025-01-04T00:00:00,MB,ios,paid_social,2025-01-04T02:01:03.853585,unknown,0.0975,740+
1285,2025-02-18T00:00:00,AB,ios,paid_search,2025-02-18T00:19:57.649195,monthly,0.1302,740+
1286,2025-07-11T00:00:00,ON,android,organic,,biweekly,0.359,640-679
1287,2025-03-04T00:00:00,QC,ios,organic,2025-03-04T14:43:59.178685,weekly,0.3152,640-679
1288,2025-04-12T00:00:00,ON,ios,organic,2025-04-14T10:52:56.460003,monthly,0.3683,640-679
1289,2025-05-22T00:00:00,BC,android,email,2025-05-22T01:30:59.217240,biweekly,0.1171,740+
1290,2025-07-18T00:00:00,QC,android,affiliate,,semimonthly,0.4053,580-639
1291,2025-04-08T00:00:00,MB,android,organic,2025-04-09T17:48:19.744597,weekly,0.048,740+
1292,2025-05-17T00:00:00,MB,android,organic,,biweekly,0.1288,740+
1293,2025-03-20T00:00:00,QC,android,organic,2025-03-21T20:42:45.188137,monthly,0.2425,680-739
1294,2025-04-03T00:00:00,BC,android,organic,2025-04-04T20:34:26.666155,biweekly,0.1666,680-739
1295,2025-04-30T00:00:00,NL,ios,email,2025-05-02T17:07:35.849665,semimonthly,0.3153,640-679
1296,2025-07-25T00:00:00,ON,android,organic,2025-07-26T01:48:21.497116,monthly,0.3658,640-679
1297,2025-07-14T00:00:00,QC,android,organic,2025-07-14T20:56:19.224137,biweekly,0.1749,680-739
1298,2025-02-22T00:00:00,ON,android,affiliate,2025-02-22T06:57:07.015081,biweekly,0.3271,640-679
1299,2025-03-22T00:00:00,ON,android,organic,,semimonthly,0.5597,580-639
1300,2025-01-12T00:00:00,AB,ios,paid_social,2025-01-14T01:57:06.391353,biweekly,0.112,740+
1301,2025-07-09T00:00:00,QC,ios,paid_social,,biweekly,0.3462,640-679
1302,2025-01-05T00:00:00,ON,android,email,2025-01-07T14:27:44.388828,weekly,0.0194,740+
1303,2025-05-22T00:00:00,ON,android,organic,2025-05-23T05:37:14.287814,biweekly,0.667,500-579
1304,2025-03-17T00:00:00,ON,ios,referral,2025-03-17T06:11:33.672077,weekly,0.2483,680-739
1305,2025-02-20T00:00:00,ON,android,email,,biweekly,0.5482,580-639
1306,2025-02-28T00:00:00,ON,android,organic,,biweekly,0.2851,640-679
1307,2025-05-26T00:00:00,AB,ios,organic,2025-05-27T03:06:49.329170,unknown,0.2607,640-679
1308,2025-05-08T00:00:00,BC,android,paid_search,2025-05-08T09:32:43.885489,biweekly,0.3478,640-679
1309,2025-03-07T00:00:00,BC,android,organic,,biweekly,0.2259,680-739
1310,2025-07-05T00:00:00,BC,android,organic,2025-07-05T04:09:26.218417,biweekly,0.4809,580-639
1311,2025-04-28T00:00:00,QC,ios,organic,2025-04-28T02:25:29.451839,biweekly,0.1581,680-739
1312,2025-07-07T00:00:00,ON,android,organic,2025-07-09T11:10:01.803970,semimonthly,0.1576,680-739
1313,2025-02-13T00:00:00,ON,ios,email,2025-02-14T10:17:23.560216,weekly,0.1323,740+
1314,2025-07-04T00:00:00,MB,android,paid_search,2025-07-04T02:15:49.561008,semimonthly,0.239,680-739
1315,2025-02-17T00:00:00,QC,ios,organic,,biweekly,0.4631,580-639
1316,2025-05-15T00:00:00,ON,ios,paid_social,2025-05-16T23:10:44.260828,weekly,0.2455,680-739
1317,2025-01-20T00:00:00,ON,ios,paid_social,2025-01-25T23:22:39.949356,unknown,0.4822,580-639
1318,2025-07-15T00:00:00,ON,ios,organic,2025-07-15T02:17:08.623464,weekly,0.1528,680-739
1319,2025-04-16T00:00:00,QC,ios,organic,2025-04-20T17:24:49.370063,weekly,0.4099,580-639
1320,2025-06-11T00:00:00,MB,ios,organic,,weekly,0.2585,640-679
1321,2025-01-18T00:00:00,AB,ios,referral,2025-01-19T23:54:31.783990,biweekly,0.6011,500-579
1322,2025-01-03T00:00:00,NL,ios,organic,,weekly,0.1325,740+
1323,2025-05-10T00:00:00,BC,android,organic,,weekly,0.2568,640-679
1324,2025-04-06T00:00:00,AB,ios,paid_social,2025-04-06T14:47:16.199978,biweekly,0.1133,740+
1325,2025-06-08T00:00:00,ON,android,organic,2025-06-08T16:43:46.863387,biweekly,0.2357,680-739
1326,2025-06-18T00:00:00,QC,android,paid_social,2025-06-18T14:28:57.084435,monthly,0.0665,740+
1327,2025-01-05T00:00:00,ON,ios,paid_search,,weekly,0.2493,680-739
1328,2025-05-17T00:00:00,ON,android,paid_social,2025-05-17T16:19:26.265186,weekly,0.3694,640-679
1329,2025-01-04T00:00:00,ON,ios,referral,,weekly,0.2765,640-679
1330,2025-05-16T00:00:00,ON,android,organic,2025-05-16T20:49:26.845775,semimonthly,0.4376,580-639
1331,2025-05-18T00:00:00,BC,android,paid_search,,weekly,0.4817,580-639
1332,2025-01-05T00:00:00,ON,android,paid_search,2025-01-07T02:00:18.221772,semimonthly,0.3699,640-679
1333,2025-07-26T00:00:00,BC,ios,organic,2025-07-26T04:58:09.656047,semimonthly,0.1344,740+
1334,2025-01-28T00:00:00,QC,ios,organic,2025-01-31T00:49:44.112599,semimonthly,0.3157,640-679
1335,2025-05-15T00:00:00,ON,ios,paid_social,2025-05-15T20:10:28.267194,biweekly,0.4824,580-639
1336,2025-03-03T00:00:00,ON,ios,paid_social,,biweekly,0.2994,640-679
1337,2025-06-08T00:00:00,ON,android,paid_search,2025-06-09T16:50:47.431969,biweekly,0.1308,740+
1338,2025-07-28T00:00:00,NB,android,organic,2025-07-28T03:34:14.352698,biweekly,0.3178,640-679
1339,2025-03-10T00:00:00,ON,android,paid_search,2025-03-12T05:33:14.702584,biweekly,0.1939,680-739
1340,2025-01-21T00:00:00,ON,android,affiliate,2025-01-21T08:42:52.294412,unknown,0.1767,680-739
1341,2025-04-14T00:00:00,AB,android,paid_social,,weekly,0.2158,680-739
1342,2025-05-25T00:00:00,BC,ios,organic,,semimonthly,0.2834,640-679
1343,2025-06-28T00:00:00,ON,ios,paid_search,2025-06-28T10:13:39.829986,weekly,0.5292,580-639
1344,2025-03-18T00:00:00,ON,ios,paid_search,2025-03-19T12:40:28.413528,biweekly,0.0948,740+
1345,2025-06-17T00:00:00,ON,ios,organic,2025-06-17T02:46:25.490329,semimonthly,0.1587,680-739
1346,2025-01-24T00:00:00,ON,android,organic,,semimonthly,0.4714,580-639
1347,2025-04-08T00:00:00,PE,android,paid_social,2025-04-09T19:30:31.675996,semimonthly,0.3757,640-679
1348,2025-05-22T00:00:00,BC,android,email,2025-05-24T11:50:36.723128,biweekly,0.4123,580-639
1349,2025-01-15T00:00:00,QC,ios,email,2025-01-16T03:47:44.500905,weekly,0.242,680-739
1350,2025-06-29T00:00:00,QC,ios,organic,2025-06-30T04:43:15.898613,weekly,0.48,580-639
1351,2025-01-22T00:00:00,ON,android,paid_social,2025-01-23T14:18:39.298991,biweekly,0.4003,580-639
1352,2025-04-22T00:00:00,ON,android,paid_social,2025-04-23T06:53:41.296726,monthly,0.1459,740+
1353,2025-05-25T00:00:00,BC,ios,paid_search,2025-05-26T06:25:58.412740,monthly,0.4265,580-639
1354,2025-05-16T00:00:00,SK,ios,organic,,semimonthly,0.3499,640-679
1355,2025-02-28T00:00:00,AB,ios,organic,2025-03-01T03:04:37.552584,biweekly,0.3225,640-679
1356,2025-06-27T00:00:00,AB,android,affiliate,,semimonthly,0.2591,640-679
1357,2025-03-11T00:00:00,NS,ios,paid_social,,biweekly,0.2677,640-679
1358,2025-01-20T00:00:00,BC,android,organic,2025-01-21T00:28:13.362494,biweekly,0.0494,740+
1359,2025-05-20T00:00:00,QC,ios,paid_social,,monthly,0.2084,680-739
1360,2025-02-15T00:00:00,ON,android,affiliate,2025-02-15T02:33:25.429276,weekly,0.4755,580-639
1361,2025-01-05T00:00:00,NS,ios,organic,2025-01-05T08:14:45.072138,biweekly,0.2188,680-739
1362,2025-05-31T00:00:00,ON,ios,organic,2025-06-01T14:03:34.213561,weekly,0.3308,640-679
1363,2025-07-12T00:00:00,QC,android,paid_social,,unknown,0.3012,640-679
1364,2025-01-20T00:00:00,BC,android,affiliate,2025-01-20T05:56:52.215835,biweekly,0.0917,740+
1365,2025-02-11T00:00:00,ON,ios,paid_search,,biweekly,0.401,580-639
1366,2025-05-26T00:00:00,ON,android,referral,,biweekly,0.3833,640-679
1367,2025-06-23T00:00:00,AB,android,organic,,semimonthly,0.5017,580-639
1368,2025-04-09T00:00:00,ON,ios,paid_search,,biweekly,0.4551,580-639
1369,2025-07-22T00:00:00,BC,ios,paid_search,,semimonthly,0.1054,740+
1370,2025-05-09T00:00:00,ON,android,paid_search,2025-05-10T18:08:11.753684,semimonthly,0.4011,580-639
1371,2025-01-14T00:00:00,ON,ios,organic,2025-01-14T23:59:02.173726,weekly,0.2988,640-679
1372,2025-04-22T00:00:00,ON,ios,affiliate,,biweekly,0.2348,680-739
1373,2025-01-20T00:00:00,ON,android,paid_social,2025-01-20T08:58:41.080177,biweekly,0.5483,580-639
1374,2025-06-04T00:00:00,BC,android,paid_social,2025-06-04T06:11:40.688368,monthly,0.2597,640-679
1375,2025-07-18T00:00:00,ON,android,organic,2025-07-18T05:42:21.258993,weekly,0.3651,640-679
1376,2025-01-08T00:00:00,ON,android,organic,2025-01-09T05:04:18.121113,biweekly,0.4057,580-639
1377,2025-07-20T00:00:00,NS,android,organic,2025-07-21T13:56:38.060025,biweekly,0.3078,640-679
1378,2025-05-06T00:00:00,ON,ios,affiliate,,biweekly,0.3647,640-679
1379,2025-04-02T00:00:00,QC,android,referral,2025-04-07T04:05:20.571495,biweekly,0.1325,740+
1380,2025-04-21T00:00:00,NB,ios,organic,,semimonthly,0.6048,500-579
1381,2025-06-24T00:00:00,ON,android,paid_social,2025-06-26T02:57:43.209871,semimonthly,0.2783,640-679
1382,2025-01-22T00:00:00,ON,android,paid_social,2025-01-22T01:42:45.694935,weekly,0.3285,640-679
1383,2025-07-24T00:00:00,QC,ios,organic,2025-07-24T04:41:15.028954,biweekly,0.1612,680-739
1384,2025-07-02T00:00:00,ON,ios,organic,2025-07-03T08:04:03.711071,monthly,0.1179,740+
1385,2025-01-22T00:00:00,QC,android,paid_search,2025-01-22T17:55:12.862622,biweekly,0.3592,640-679
1386,2025-02-09T00:00:00,MB,android,paid_search,2025-02-09T06:59:29.716447,semimonthly,0.0822,740+
1387,2025-07-02T00:00:00,NB,ios,paid_search,2025-07-02T22:06:29.105329,semimonthly,0.1731,680-739
1388,2025-07-09T00:00:00,BC,android,affiliate,2025-07-09T02:21:01.290962,unknown,0.7096,500-579
1389,2025-03-23T00:00:00,ON,android,referral,,biweekly,0.127,740+
1390,2025-01-28T00:00:00,ON,ios,email,,biweekly,0.0948,740+
1391,2025-01-02T00:00:00,ON,android,paid_search,,monthly,0.3021,640-679
1392,2025-04-24T00:00:00,MB,android,paid_search,,unknown,0.0177,740+
1393,2025-07-14T00:00:00,QC,android,affiliate,2025-07-14T16:40:26.980246,monthly,0.0998,740+
1394,2025-01-27T00:00:00,BC,ios,referral,2025-01-29T03:01:37.269785,biweekly,0.614,500-579
1395,2025-01-23T00:00:00,ON,ios,organic,2025-01-23T09:57:52.999981,biweekly,0.2216,680-739
1396,2025-04-21T00:00:00,MB,android,organic,2025-04-23T08:47:53.791378,biweekly,0.3381,640-679
1397,2025-05-23T00:00:00,MB,android,organic,,weekly,0.3574,640-679
1398,2025-01-27T00:00:00,ON,ios,paid_search,,semimonthly,0.2049,680-739
1399,2025-01-23T00:00:00,BC,android,organic,2025-01-23T02:56:13.163477,monthly,0.3973,640-679
1400,2025-05-22T00:00:00,QC,ios,organic,,biweekly,0.3705,640-679
1401,2025-06-02T00:00:00,ON,android,organic,,weekly,0.2023,680-739
1402,2025-04-09T00:00:00,NL,ios,email,2025-04-09T05:59:57.171742,biweekly,0.4034,580-639
1403,2025-03-16T00:00:00,BC,android,referral,2025-03-16T16:02:50.068017,unknown,0.3963,640-679
1404,2025-04-10T00:00:00,QC,ios,organic,2025-04-10T06:43:34.478888,weekly,0.2257,680-739
1405,2025-07-05T00:00:00,ON,ios,organic,2025-07-05T23:07:21.178234,biweekly,0.3805,640-679
1406,2025-05-27T00:00:00,NS,ios,referral,2025-05-28T07:02:42.738089,weekly,0.3114,640-679
1407,2025-06-25T00:00:00,QC,android,email,2025-06-25T01:17:44.339396,biweekly,0.1349,740+
1408,2025-02-13T00:00:00,ON,ios,email,2025-02-14T03:35:31.616813,biweekly,0.3771,640-679
1409,2025-03-10T00:00:00,MB,android,organic,2025-03-13T18:12:14.480196,biweekly,0.2477,680-739
